"作者","Author full names","作者 ID","文献标题","年份","来源出版物名称","链接","摘要"
"Papadopoulou C.; Theotokis A.; Hultman M.","Papadopoulou, Christina (57219696931); Theotokis, Aristeidis (25622015600); Hultman, Magnus (24280833600)","57219696931; 25622015600; 24280833600","Managerial Decisions on International Price Adaptation: An Abstract","2018","Developments in Marketing Science: Proceedings of the Academy of Marketing Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125283145&doi=10.1007%2f978-3-319-66023-3_1&partnerID=40&md5=da15a27de41cc4027ca938c551a33a06","The study investigates how international pricing decisions are made. Specifically, how and under what conditions psychic distance affects managers’ export pricing adaptation/standardization decisions. Based on construal-level theory, we develop a model that suggests managerial promotion orientation and firm culture as the boundary conditions and construal-level mindset as the underlying mechanism of the psychic distance–price adaptation decision. Using a scenario-based experiment, with export managers in Greece and Taiwan, we find that psychic distance has a significant positive effect on price adaptation, but this effect is becoming nonsignificant for firms located in Asia. Moreover, for firms located in Europe, the positive effect of psychic distance becomes weaker when managers are characterized by higher promotion orientation. Results also confirm that construal-level mindset mediates the perceived psychic distance effect on price adaptation decisions. The article contributes in the export marketing literature by uncovering boundary conditions and an underlying mechanism for the effects of psychic distance and provides value-adding managerial implications. © 2018, Academy of Marketing Science."
"Wang L.-R.; Zhao D.-M.; Huang H.-T.","Wang, Li-Rong (55858216600); Zhao, Dong-Mei (57193132041); Huang, He-Ting (55859142500)","55858216600; 57193132041; 55859142500","An empirical analysis of the online consumer's psychological distance","2013","International Conference on Management Science and Engineering - Annual Conference Proceedings","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884332720&doi=10.1109%2fICMSE.2013.6586265&partnerID=40&md5=9d2db03f73850ee66fef61cf830b6736","According to Construal Level Theory (CLT), an event such as the online purchase of a product is psychologically distant when online consumers are unable to touch and verify real products prior to purchase. Therefore, this article provides an empirical study on the psychological distance (temporal distance, social distance, spatial distance) among the major B2C online retailers in China by comparing the different products categories, books and digital products. Using the modified measurement model of psychological distance, we analyze and compare the survey data with the application of statistical method. Results show that the psychological distance of different products differs greatly among the retailers. For digital products, the psychological distance of 360Buy is the most proximal, Dangdang is the most distal; For books, the psychological distance of Dangdang is the most proximal, 360Buy is the most distal. The paper also provides some future directions for research. © 2013 IEEE."
"Jiang J.Y.; Ashforth B.E.; Li J.","Jiang, Jane Yan (55825905000); Ashforth, Blake E. (7003448781); Li, Jia (55859318600)","55825905000; 7003448781; 55859318600","The long walk together: The role of institutionalized socialization in shaping newcomers' future expectations about their networks","2022","Journal of Vocational Behavior","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134627139&doi=10.1016%2fj.jvb.2022.103757&partnerID=40&md5=a57e58f6fb892e93350daa05181da98f","Although a future orientation plays an important role in Van Maanen and Schein's (1979) classic conceptualization of organizational socialization tactics, human resource management practices and scholarly research tend to focus on individuals' adjustment to the present. We address this significant gap by investigating how institutionalized socialization facilitates newcomer outcomes via its impact on newcomers' expected long-term friendship and cooperation networks. Based on construal level theory, we argue that expectations about one's long-term networks reflect perceptions of the stable nature of one's current networks. A 4-wave study with two samples of newcomers in diverse Chinese organizations found that institutionalized socialization predicted positive development in the size of newcomers' current and expected networks, which in turn predicted managers' ratings of newcomers' in-role performance and extra-role behaviors in the form of altruistic helping and taking charge. The study thus documents a relatively unknown benefit of socialization on newcomers' future expectations about their social relationships and the impact on newcomers' behaviors. © 2022 Elsevier Inc."
"Kim H.; Cheong Y.; Kim K.","Kim, Hyuksoo (57110953000); Cheong, Yunjae (28767587800); Kim, Kihan (35751379100)","57110953000; 28767587800; 35751379100","Understanding the role of construal level in time-restriction","2022","International Journal of Advertising","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124349108&doi=10.1080%2f02650487.2021.2022290&partnerID=40&md5=7202c8536ee43ea54a376b09c4c43459","Understanding how time restriction impacts consumers has been an important long-term topic for both scholars and practitioners. Applying a Construal Level Theory framework, two experiments were designed to propose a new theoretical perspective regarding the mechanism of time restriction. Testing moderators of advertising appeals and message quality, the study aimed to identify the conditions under which time restriction is more effective in influencing consumers’ response. In study 1, a factorial 2 × 2 design (time restriction: yes vs. no x advertising appeal: collectivistic vs. individualistic) between subjects was employed using a student sample and a high-involvement product. In study 2, another factorial 2 × 2 design (time restriction: yes vs. no x advertising appeal: guilt vs. shame) between subjects was employed using a general population and a low-involvement product. The findings of the two studies confirmed the mediating role of construal level in explaining consumers’ purchase intention and the moderating role of message quality. Specifically, the effects found for study 1 appeared to be more pronounced for subjects exposed to the collectivistic appeal. Theoretical and managerial implications were discussed for researchers and practitioners. © 2021 Advertising Association."
"Kuang Y.; Dong M.","Kuang, Yunmei (57203868510); Dong, Meichen (57571727600)","57203868510; 57571727600","Consumer’s Regulatory Foci and Construal Levels as Determinants of the Effectiveness of Online Marketing Messages: An Abstract","2022","Developments in Marketing Science: Proceedings of the Academy of Marketing Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127965426&doi=10.1007%2f978-3-030-89883-0_118&partnerID=40&md5=af5c17f17d8911e6c4d483f62a4bd28c","The proliferation of the internet and the development of communication technology have hastened the internationalization process of business. As such, firms or individuals that use the internet to pursue opportunities, whether they market their offerings domestically or internationally, have the potential to become instant born-globals that derive significant competitive advantages from the use of resources and the sales of offerings in multiple countries (Oviatt and McDougall 1994, 2005; Yamin and Sinkovics 2006; Chandra and Coviello 2010). Previous research argues that born-globals compete by their strengths in mobilizing and utilizing different resources instead of by the amount of resources owned (Knight and Cavusgil 2004; Cavusgil and Knight 2015). It is through the internet-enabled market that, regardless of the location and the actual amount of resources, individual sellers compete with their firm counterparts, and small, unknown sellers compete with more famous brands. For sellers who lack resources, capitalizing on the knowledge of their consumers is often the most effective way to remain in business, because interactions with consumers are limited due to the online nature. Therefore, if limited-resource companies can correctly interpret their consumers’ behaviors, they can remain in competition with much larger firms. Extant consumer research has investigated consumers’ regulatory foci and their construal levels extensively; yet a dearth of studies examine their interaction, especially in the context of internet-enabled markets. With more research conducted in this stream, sellers can acquire more updated knowledge about their consumers. They can also allocate their limited resources effectively by developing appropriate marketing messages that enhance consumer engagement, which could eventually contribute to their profitability and sustainability (Harmeling et al. 2017). Drawing on Regulatory Focus Theory and Construal Level Theory, we develop testable propositions to fill the gap in the literature and managerial strategy. It is our interest to generate strategic marketing implications stemming from the interaction between the regulatory foci and construal levels of consumers in the context of internet-enabled markets. Notably, the premises of this paper are as follows. (1) Consumers with different regulatory foci are likely to buy from different sellers. (2) Consumers with different construal levels process information of sellers, products, and marketing messages differently. (3) Sellers, who successfully manipulate their marketing messages that are contingent on their consumers’ characteristics, are more likely to out-compete their counterparts in the global market. © 2022, The Author(s), under exclusive license to Springer Nature Switzerland AG."
"Amaral N.B.; Jiao J.","Amaral, Nelson Borges (56850198700); Jiao, Jinfeng (57210286330)","56850198700; 57210286330","Responses to Ethical Scenarios: The Impact of Trade-Off Salience on Competing Construal Level Effects","2023","Journal of Business Ethics","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119064900&doi=10.1007%2fs10551-021-04995-x&partnerID=40&md5=80c29951e4dd8f2829c3c4d96adc256e","This research investigates the importance of trade-off salience in understanding how variations in consumers’ construal levels can influence moral judgments. Across five experiments, trade-offs are implied and explicitly made salient, and construal levels are manipulated by altering temporal distance and perceptual fluency, and by using a well-established cognitive method. Consistent with prior research, we demonstrate that higher construal levels can reduce anticipated unethical behavior, when trade-offs are not salient, by making higher-level moral values more prominent. When trade-offs are salient, however, we reveal that unethical behavior is increased when construal levels are elevated by making desirability-related thoughts relatively more prominent, compared to feasibility-related thoughts. Tests of mediation provide support for the role of desirability- and feasibility-related thoughts. Together, our results provide insight into the opposing predictions made by construal level theory for ethical decision making by revealing how trade-off salience, often inherent in ethical dilemmas, systematically influences the effects of construal level on ethical decision making. © 2021, The Author(s), under exclusive licence to Springer Nature B.V."
"Kim Saxton M.; Colby H.; Saxton T.; Pasumarti V.","Kim Saxton, M. (57732381000); Colby, Helen (36192580800); Saxton, Todd (6701784694); Pasumarti, Vikram (57219443440)","57732381000; 36192580800; 6701784694; 57219443440","Why or How? the impact of Construal-Level Theory on vaccine message receptivity","2024","Journal of Business Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85179087301&doi=10.1016%2fj.jbusres.2023.114436&partnerID=40&md5=ff590d2257a90eca474c544f1c104eea","We propose that Construal Level Theory (CLT) can be applied to incrementally improve vaccine message receptivity because it impacts a variety of health decisions and complements the constructs of the Health Belief Model. Across three studies, we explore CLT related specifically to the COVID-19 vaccine. First, we analyze Twitter sentiment and find evidence that the vaccine was a high-level construal. Then, we use prospective hindsight to show that higher-level construal dominates the explanations people provide for if they were to get vaccinated in the future. Finally leveraging construal level message congruence, we find a higher-level message is more effective than a lower-level one in increasing willingness to get vaccinated. Taken together, these studies show that a virus vaccine was perceived as a higher-level construal and suggests that future messaging should include both the higher-level ‘Why’ as well as the lower-level ‘How’ to get vaccinated. © 2023 Elsevier Inc."
"Schaefers T.; Cobbs J.; Groza M.D.","Schaefers, Tobias (55018720000); Cobbs, Joe (26633516800); Groza, Mark D. (55024474600)","55018720000; 26633516800; 55024474600","Construal Level Effects in Sponsorship","2016","Developments in Marketing Science: Proceedings of the Academy of Marketing Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125270633&doi=10.1007%2f978-3-319-24184-5_178&partnerID=40&md5=e94a1dee0dab9b369166eaaba183ca3e","Corporate financial contributions fund many events and organizations, such as art exhibits, concerts, and sports teams. Often corporations make such contributions in exchange for the right to affiliate with the sponsored event or organization. Sponsorship is thus regarded as a marketing communication instrument. Besides communicating via sponsorship, sponsors and sponsored entities also communicate about a sponsorship. Such “sponsorship-linked marketing” is especially common when announcing the initiation of a sponsorship. In this context, one challenge is how best to communicate the relationship created via corporate sponsorships. However, research on the influence of sponsorship announcements has uncovered mixed results and suffers from two shortcomings. First, previous studies have only considered the announcement of sponsorships at a generic level, while ignoring the potential for variation in how a sponsorship is publicly announced (i.e., the composition of announcements). Second, scholars have emphasized investors’ reaction to announcements while overlooking any potential effects on consumers, who are a more likely target for sponsorship communication. In the present study, we therefore investigate how different types of sponsorship announcements influence consumers’ perceptions of the sponsoring firm. Specifically, based on Construal Level Theory (CLT), we conducted the first of a series of experiments to investigate how the concreteness of the information contained in an announcement influences consumers’ responses to the sponsorship. Construal level theory suggests that individuals evaluate information with different degrees of abstraction. High-level construals are simple mental representations and only extract the most important available information from a situation. These construals consist of general features of the event, and thus deemphasize unique and detailed features. Meanwhile, low-level construals tend to be more concrete and contextualized features of the event. While low-level construals are richer and more detailed, they are also less structured and less parsimonious than high-level construals. Moreover, CLT suggests that individuals differ in their mental construction of identical information, known as Personal Level of Construal (PLC). To meet our purpose of understanding how sponsorship announcements influence consumers, we apply CLT to the information content of announcements. We assess the impact of individuals’ construal predisposition to abstract (high-level) or concrete (low-level) mental construction and derive three hypotheses about the effects of different levels of information construal in communication about sponsorships. Specifically, we anticipate that overall, an announcement containing more concrete details about a sponsorship (i.e., low levels of construal) will result in more positive outcomes for both the sponsoring brand (H1) and sponsored event (H2) when compared to a more abstract announcement. Moreover, we predict an interaction effect between the construal level of the sponsorship announcement and respondents’ PLC (H3). This proposition is based on the idea that whether or not information presented about a sponsorship matches the individual’s PLC will influence the extent of information processing, with mismatches sparking more extensive processing. We thus assume that consumers with a high (low) PLC will evaluate the sponsoring brand and the sponsored event more (less) positive when faced with a concrete sponsorship announcement than when faced with an abstract sponsorship announcement. To test the proposed hypotheses we conducted an experiment that manipulated the construal level of a sponsorship announcement (abstract/concrete) between subjects. Results indicate that an announcement of a lower construal level (i.e., more concrete) leads to more positive evaluations of both the sponsoring brand and the sponsored event, thereby supporting hypotheses H1 and H2. Regarding the hypothesized interaction effect, for abstract thinkers, concrete announcements did indeed lead to a more positive attitude toward the sponsor, a higher trust in the sponsor, a higher willingness to recommend the sponsor, and a higher purchase intention of the sponsor, as well as a more positive attitude toward the sponsored event and a higher trust in the sponsored event, thereby supporting H3. Concrete thinkers’ evaluation of the sponsoring brand and the sponsored event, however, did not show any significant differences based on the construal level of the announcement. This finding requires further consideration of concrete thinkers’ processing of information at different levels of abstraction. The results of this first experiment demonstrate the relevance of considering CLT in sponsorship-linked communications. Presenting content at a low level construal is preferable to more abstract information. The findings in this initial study also suggest that individuals interpreting the concrete announcements with a higher level construal react more favorably toward the sponsoring brand and, to some extent, the sponsored event as well. As a result, manipulating an individual’s construal level (through temporal or social distance) could be useful for marketers engaged in sponsorship communications. © 2016, Academy of Marketing Science."
"Chang J.-H.; Chen J.-Y.","Chang, Jung-Hua (55513442400); Chen, Jyun-Yu (57460373700)","55513442400; 57460373700","Let the sports endorser speak: Combination of endorser type, color, and copy","2022","Journal of Business Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124953526&doi=10.1016%2fj.jbusres.2022.02.006&partnerID=40&md5=733669d33cb0e28a66701f260dea10a5","In sports advertising, selecting a sports star and a typical person as an endorser is an important issue. Based on construal level theory, this study intended to determine the appropriate combination of endorser type, ad colors, and copy style to increase audiences’ positive attitudes toward sports ads. Several experiments were performed to examine these research arguments. Experiment 1 demonstrated that people perceive distant and proximate social distances to sports stars and typical persons, respectively. Experiment 2 found that the participants perceived a positive attitude toward the ad through high process fluency when a sports star (a typical person) as the endorser used black-and-white imagery (color imagery) and an outcome simulation copy (a process simulation copy). Experiment 3 showed that using process simulation copies increased the effect of a typical person endorser who was perceived as similar to the participants on sports ads. Finally, the contributions and implications of the research findings are discussed. © 2022 Elsevier Inc."
"Rashid Saeed M.; Khan H.; Lee R.; Lockshin L.; Bellman S.; Cohen J.; Yang S.","Rashid Saeed, Muhammad (59241387400); Khan, Huda (56727433400); Lee, Richard (31767529200); Lockshin, Larry (9738205600); Bellman, Steven (56228692400); Cohen, Justin (56082205000); Yang, Song (35194920700)","59241387400; 56727433400; 31767529200; 9738205600; 56228692400; 56082205000; 35194920700","Construal level theory in advertising research: A systematic review and directions for future research","2024","Journal of Business Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85200140965&doi=10.1016%2fj.jbusres.2024.114870&partnerID=40&md5=bceb80909dd92df40416c65b6351023b","Construal level theory, originally rooted in psychology to study human behaviour, is a popular and influential theory in social-cognition research. Within the marketing domain, recent applications of the theory have mostly focused on explaining the effectiveness of advertising-based stimuli. This systematic literature review synthesises studies that apply construal level theory in advertising research. Starting from 1,553 articles in quality journals, a final list of 111 articles was identified as relevant to this review. A thematic analysis revealed three main themes: underlying theoretical mechanisms, ad appeals, and audience attributes. Key theoretical and practical implications of our review are discussed, and future research avenues are offered to extend and improve research in this important area. © 2024 The Author(s)"
"Zmich L.; Groza M.; Schaefers T.; Groza M.D.","Zmich, Louis (57225184066); Groza, Mya (57201553674); Schaefers, Tobias (55018720000); Groza, Mark D. (55024474600)","57225184066; 57201553674; 55018720000; 55024474600","Abstract Thinking and Salesperson Entrepreneurial Orientation: An Abstract","2018","Developments in Marketing Science: Proceedings of the Academy of Marketing Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125174958&doi=10.1007%2f978-3-319-99181-8_120&partnerID=40&md5=c7c8002df161563903b47f0f29372f3a","A company’s sales force plays an integral role for its success and has a direct influence on top-line revenues. Salespeople are the external face of an organization and must communicate firm values in an innovative fashion on a customer-by-customer basis (Raymond and Tanner 1994). They work to proactively find new customers and grow existing accounts (Raymond and Tanner 1994). Additionally, salespeople face immense uncertainty and risk regarding their successes in closing business and, subsequently, their financial remuneration (Boichuk et al. 2014). These job characteristics are similar to those faced by entrepreneurs and are thus closely related to the concept of entrepreneurial orientation (EO), defined as a propensity to be innovative, proactive, and open to taking constructive risks (Avlonitis and Salavou 2007). The concept of EO has traditionally been applied at the organizational level. Research indicates that certain organizations are more entrepreneurial than others and that in general, EO positively influences firm-level performance (Lumpkin and Dess 1996). Recently, the concept of individual entrepreneurial orientation (IEO) has been introduced to the entrepreneurship literature (Bolton 2012; Ferreira et al. 2015). Similar to research on organizational EO, findings suggest that individual entrepreneurs who are innovative, proactive, and risk taking (i.e., high in IEO) tend to be more successful (e.g., Bolton 2012; Gupta et al. 2015). Researchers, however, have yet to investigate IEO in the sales context. The purpose of this project, then, is to study the role IEO plays in predicting salesperson success. Based on the outlined research gap, we develop and empirically test a model that examines the effect of a salesperson’s IEO on sales performance. While studies on organizational EO examined the role of companies’ handling of information and knowledge (e.g., Sciascia et al. 2014; Wales et al. 2013), we consider this aspect on the individual level by proposing that salespeople who think abstractly (vs. concretely) will be more entrepreneurial and that this IEO will positively impact sales performance. This paper contributes to the existing literature by introducing the concept of IEO to a model of salesperson performance, as little research has linked entrepreneurial orientation to salesperson performance. Additionally, our paper addresses calls to conduct research that considers construal-level theory (CLT) (Blocker et al. 2012) by introducing the level of information processing as an antecedent of IEO. The theoretically grounded model developed and empirically tested in this project provides valuable insights to the drivers of salesperson performance. © 2018, Academy of Marketing Science."
"Bian X.; Tantiprapart Y.; Chryssochoidis G.; Wang K.-Y.","Bian, Xuemei (24472659400); Tantiprapart, Yanisa (57348245400); Chryssochoidis, George (6603283250); Wang, Kai-Yu (55501496700)","24472659400; 57348245400; 6603283250; 55501496700","Counterfeit patronage: human values, counterfeit experience and construal level","2022","Marketing Letters","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119513710&doi=10.1007%2fs11002-021-09600-9&partnerID=40&md5=0c4f4e4bb26d91645918e5bb3fe350fe","Counterfeit-related studies have revealed motivational drives for counterfeit consumption. Little is known concerning the implications of consumers’ enduring and normative beliefs about proper standards of conduct as the determinants of counterfeit patronage. Drawing on the Schwartz theory of human values, experience literature and construal level theory, this research investigates counterfeit patronage by addressing three crucially important questions: (1) what personal values determine counterfeit patronage; (2) how do these relationships vary as a function of counterfeit experience and (3) how do values have power in eliminating counterfeit consumption? Two studies provide robust evidence that self-transcendence values mitigate counterfeit patronage when consumers’ counterfeit experience is low. We also demonstrate that consumers who endorse self-transcendence values more exhibit higher levels of construal, which results in reduced counterfeit patronage. © 2021, The Author(s)."
"Huang R.; Huang M.; Zhao J.; Liu Y.","Huang, Rui (57908268800); Huang, Minxue (23389225800); Zhao, Jing (55320681600); Liu, Yuan (58933402500)","57908268800; 23389225800; 55320681600; 58933402500","Absence makes the heart grow fonder: The interactive effect of crowding information and spatial distance on consumers’ patronage intention","2024","Journal of Business Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85187532135&doi=10.1016%2fj.jbusres.2024.114583&partnerID=40&md5=00eb8242bc932463066ef83a04a4edc9","Existing research has examined the influence of crowding on consumer behavior from an environmental cue perspective, with less attention given to its information cue function. To address the gap, based on construal level theory, this study investigated the impact of crowding information and geographic location on consumers' patronage intention. Through a pilot study and two experiments (wherein Study 1’s participants were recruited from China and Study 2's participants were recruited from the EU), this research reveals that crowding information and geographic location interactively influence consumers' patronage intention, with perceived scarcity driving this process. These findings contribute to the existing body of research on crowding and location-based service advertisements, and also offer valuable insights to companies on effectively utilizing crowding information and geographical targeting strategies in the design of advertisements. © 2024 Elsevier Inc."
"Theodorakis I.G.; Painesis G.","Theodorakis, Ioannis G. (25423040000); Painesis, Grigorios (57201672319)","25423040000; 57201672319","Ad eroticism from a psychological distance perspective: Investigating its effects in light of consumers’ sex, ethical judgments, and moral attentiveness","2022","Journal of Business Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122578211&doi=10.1016%2fj.jbusres.2022.01.001&partnerID=40&md5=4dc5b39732b0ae5288a201f728602779","Building on construal level theory and psychological distance, this paper considers the impact of erotic appeal ads in terms of consumer reactions; the demographic and ethically related psychographic factors of sex and moral attentiveness are also examined. Two experiments delve into different psychological distance types, evoking variant construal levels while promoting a different product category across different levels of erotic intensity in the ad. Findings indicate that as the psychological distance or construal level decreases, reactions become more unfavorable, regardless of the ad's level of erotic intensity. Furthermore, reactions vary depending on sex and moral attentiveness; women and individuals with high moral attentiveness levels (MALs) express stronger objections. Finally, across the levels of erotic intensity, ethical judgments systematically mediate the ads’ effects on attitudes and behaviors, and this mediation effect is intensified when viewers act under a low construal or psychological distance level and when erotic intensity level increases. © 2022 Elsevier Inc."
"Kim D.H.; Sung Y.H.; Lee S.Y.; Yoo C.Y.","Kim, Dong Hoo (57223664470); Sung, Yoon Hi (57026975400); Lee, So Young (57027575600); Yoo, Chan Yun (34574230100)","57223664470; 57026975400; 57027575600; 34574230100","How do self-brand connections affect ad responses among South Korean consumers? The roles of reference groups and message construals","2021","International Journal of Market Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111841774&doi=10.1177%2f1470785320926803&partnerID=40&md5=6ff9cb09bb65c0de012e4ac2c5e2b1ae","This research explored how self-brand connections (SBCs) influence consumers’ ad responses in South Korea where collectivistic cultures, especially in-group orientations, are highly valued. Synthesizing social identity and construal level theories, Study 1 found that individuals tended to feel proximal to the brand that is perceived to be highly consistent with their in-groups. Furthermore, individuals’ SBCs were found to mediate such a relationship between in-group orientations and psychological distance to the brand. Expanding to the advertising context, Study 2 investigated the interactive effect of SBCs and ad messages construals. The results demonstrated that ads featuring low-construal messages evoked more favorable attitudes toward and purchase intentions of brands with weak SBCs, whereas no such matching effect was found for brands with strong SBCs. © The Author(s) 2020."
"Minet A.; Wentzel D.; Raff S.; Garbas J.","Minet, Alice (59241900500); Wentzel, Daniel (24075074100); Raff, Stefan (57205095661); Garbas, Janina (57807036100)","59241900500; 24075074100; 57205095661; 57807036100","Design thinking in physical and virtual environments: Conceptual foundations, qualitative analysis, and practical implications","2024","Technological Forecasting and Social Change","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85200168437&doi=10.1016%2fj.techfore.2024.123596&partnerID=40&md5=8dbdef47642cbc40c21374b19d9132d5","Design thinking (DT) is a widely-used innovation approach characterized by its experience-based character. It revolves around creating innovative solutions through extensive interaction among end-users, team members, and other stakeholders. However, traditional on-site, physical DT sessions are increasingly replaced by virtual sessions, potentially undermining the experiential nature of DT. This study examines the effects of changing from a physical to a virtual format on participants' experiences in DT processes as well as the resulting outcomes. To this end, we first identified two established complementary psychological theories—construal level theory and embodied cognition—that provide starting points for understanding the experiences of participants in physical and virtual DT formats. Next, we pursued an exploratory qualitative study by conducting 41 in-depth interviews with DT experts from research and practice. Our findings show that the DT format has profound effects across all phases of the DT process. From a theoretical perspective, we contribute by showing that changing the DT format to a virtual setting affects participants' cognitive experiences during all DT process phases and the respective outcomes. From a managerial perspective, we suggest a roadmap for designing a hybrid DT process that integrates the advantages of both physical and virtual DT formats. © 2024 The Authors"
"Affinito S.J.; Hofmann D.A.; Keeney J.E.","Affinito, Salvatore J. (57219611950); Hofmann, David A. (7201695699); Keeney, Jonathan E. (56888539600)","57219611950; 7201695699; 56888539600","Out of Sight, Out of Mind: How High-Level Construals Can Decrease the Ethical Framing of Risk-Mitigating Behavior","2024","Journal of Applied Psychology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85206206070&doi=10.1037%2fapl0001219&partnerID=40&md5=edf6d53cd80ad2286bb06cf93ae17c15","Organizational failures often cause significant harm to employees, the organization itself, and the environment. Investigations of failures consistently highlight how key employees behaved in (perhaps unintentionally) unethical ways that de-prioritized safety, such as investing fewer resources in safety (vs. other priorities) over time. Drawing on these investigations, we suggest a previously underexplored theme could explain why organizational failures persist and why employees did not “see” the potential for their behaviors to cause harm to others: Employees were distanced from where the harm eventually occurred, either in terms of space (e.g., being located miles away from the job site) or time (e.g., making decisions that would not have impacts for months or years). We use construal level theory to investigate how the way employees construe where work occurs—defined as work context construal—influences perceptions of harm and the ethical framing of risk-mitigating behaviors. We hypothesize that high-level (abstract) work context construals (vs. low-level, concrete ones) reduce perceptions of potential harm which, in turn, leads to framing risk-mitigating behaviors as less of an ethical obligation. Six studies—a correlational survey of aviation employees (Study 1), field experiments with offshore drilling employees (Study 2A) and health care workers (Study 2B), a preregistered experiment with nurses (Study 3), and two supplemental studies (Studies 4A/B)—support our hypotheses. We discuss implications of this research for understanding organizational failures, particularly in a world where technology increasingly enables employees to monitor complex and high-risk work occurring many miles away, or on the other side of the world. © 2024 American Psychological Association"
"Nguyen P.; Wang X.","Nguyen, Peter (57221976772); Wang, Xin (57206604878)","57221976772; 57206604878","The influence of non-physicality of goods on disparities in seller–buyer valuations: A meta-analysis","2024","Journal of Consumer Psychology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85161726173&doi=10.1002%2fjcpy.1367&partnerID=40&md5=738923185457dbc0b714020d585571da","Technological innovation is shaping products and markets to appeal to consumer enduring needs. Given the rise in non-physicality of products and consumers' increasing participation in peer-to-peer markets, this research examines the relationship between non-physicality of goods and disparities in seller–buyer valuations, a critical component of market inefficiencies. In a meta-analysis of 598 observations across 129 articles, the authors find that non-physical (vs. physical) goods have significantly larger seller–buyer valuation disparities (i.e., larger endowment effects). This pattern is consistent across non-physical categories, including market and non-market goods. The authors argue the immateriality of non-physical goods reduces evaluability and enhances perceived complexity, leading to greater asymmetries in information processing between sellers and buyers. Congruent with construal level theory, marketing tactics associated with low categorization levels (emphasizing product features) influence consumer valuations of physical goods, but not non-physical goods. Instead, consumer valuations of non-physical goods are asymmetrically influenced by tactics with high categorization levels (accentuating collective identity). This research foreshadows challenges in, and provides managerial implications for, the marketing and transactions of non-physical products. © 2023 The Authors. Journal of Consumer Psychology published by Wiley Periodicals LLC on behalf of Society for Consumer Psychology."
"Cheng L.-K.","Cheng, Li-Keng (57217005950)","57217005950","Effect of advertisement focus on donation intention","2024","Journal of Marketing Communications","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85191020669&doi=10.1080%2f13527266.2024.2335571&partnerID=40&md5=0b3ee08f71febdaa38069df8d74eff4e","This study examined whether different types of focus in donation advertisements affected potential donors’ mental imagery fluency and donation intention. Construal level theory was employed in the research framework to explore how fundraising period and advertisement focus (process or outcome) affect consumers’ mental imagery fluency and donation intention. Participants recruited from a marketing research company panel were asked to read process- or outcome-focused donation advertisements and answer questionnaires. The mental imagery of some participants was assessed in a product design scenario. This study revealed that consumers’ construal level was likely to affect their mental imagery fluency in terms of imagining how raised funds are used; this in turn affected their donation intention. Furthermore, individuals’ imagination visual mental imagery affected their donation intention. This study fills a gap in the literature related to advertisement focus and provides a valuable reference for those designing advertising campaigns for charitable organizations. © 2024 Informa UK Limited, trading as Taylor & Francis Group."
"Didi Alaoui M.; Pecot F.; Merchant A.; Kacha M.","Didi Alaoui, Mohamed (57216252644); Pecot, Fabien (57196002955); Merchant, Altaf (25029708800); Kacha, Mathieu (39361614500)","57216252644; 57196002955; 25029708800; 39361614500","Step back in time! A construal level perspective on advertisements using brand longevity cues","2024","Marketing Letters","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85192134594&doi=10.1007%2fs11002-024-09730-w&partnerID=40&md5=3d4ec403588a9e48f74c8a90c2444cd6","Using construal level theory, this research investigates how brand longevity can be framed effectively in advertising. We theorize that brand longevity should be displayed concretely rather than abstractly, because a concrete frame enhances perceived brand adaptability, which in turn positively affects attitudes towards advertising (Aad) and the brand (Ab). Four experiments using textual and visual manipulations of the construal frame provide support for this rationale. Theoretically, our research shows that in the case of brand longevity, concrete rather than abstract frame offers better performances in terms of attitude toward the advertisement and the brand. © The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature 2024."
