"作者","Author full names","作者 ID","文献标题","年份","来源出版物名称","链接","摘要"
"Loureiro S.M.C.; Koo D.-M.; Ribeiro L.","Loureiro, Sandra Maria Correia (27467492100); Koo, Dong-Mo (14121485100); Ribeiro, Lara (56315639200)","27467492100; 14121485100; 56315639200","Effects of atmospherics on emotions and intention with respect to involvement in different shopping environments; [不同购物环境下气氛对消费情感和意图的影响]","2013","Journal of Global Scholars of Marketing Science: Bridging Asia and the World","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983784681&doi=10.1080%2f21639159.2013.820880&partnerID=40&md5=6cef9ddda770101fcc92301390c7e2fc","The present study deals with the S-O-R framework. The past five decades of research have successfully validated the S-O-R model in offline and online contexts. However, there is still room for improvement. In particular, hedonic aspects have been proposed as distinctive aspects to differentiate companies from their competitors. Previous researchers have (1) been somewhat reluctant to investigate dominance and other emotional responses, and (2) produced mixed results regarding the impact of atmospherics and emotional responses on behavior. Building on this tradition of research, this study investigates the S-O-R model by incorporating delight as an additional emotional response and tests the moderating effects of consumers' involvement and shopping environments (three-way interactional effects) in connection with the links among atmospherics, emotions, and intentions. The current findings demonstrate that the model fit better for low-involvement consumers than for high-involvement consumers. This was true for both offline and online environments. The results show that layout and information are two important factors in pleasing and arousing consumers, especially in the case of low-involvement consumers, and that delight is determined by both arousal and pleasure but is a determinant of both intention and word-of-mouth only for consumers with low involvement, whether they are in offline or online environments. The theoretical and practical implications are discussed in the conclusion. © 2013 Korean Scholars of Marketing Science."
"Raza M.; Salleh S.; Tariq B.; Altayyar R.S.; Shaari H.","Raza, Mohsin (57211378803); Salleh, Salniza (55604384900); Tariq, Beenish (57196041692); Altayyar, Raed Saud (57211375544); Shaari, Hasnizam (55604277100)","57211378803; 55604384900; 57196041692; 57211375544; 55604277100","Investigating the effects of customer-based brand equity on turnover intentions with mediating effect of customer citizenship behavior","2020","Management Science Letters","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073698629&doi=10.5267%2fj.msl.2019.9.004&partnerID=40&md5=ba5f4513c052ed02aced80c76101229c","This study addresses the issue of rising turnover intention in Pakistan’s aviation industry and provides a theoretical foundation for lowering the turnover intention with the help of consumer citizenship behavior (CCB) and consumer-based brand equity by using the S-O-R theory. The data is collected with the help of structured personally administered questions following the intercept approach. Three most frequently used international airports which are located at Lahore, Karachi and Peshawar are targeted for data collection and total of 388 Pakistani flyers who traveled to international destinations participate in the survey. In addition, this study uses SmartPLS 3.2.7 for data analysis with the help of a two-stage approach. The results state that CBBE had a significant effect on CCB and CCB had a significant impact on turnover intentions. Furthermore, CCB plays the role of an important mediator for the effect of customer based brand equity (CBBE) on turnover intention. These results enhance existing literature about lowering the turnover intention with the help of CCB and CBBE in aviation industry of Pakistan. The study also highlights that managers and practitioners should improve customer engagement for exhibiting CCB to reduce customer turnover intentions in the aviation industry. © 2020 by the authors; licensee Growing Science, Canada"
"Spangenberg E.R.; Sprott D.E.; Grohmann B.; Tracy D.L.","Spangenberg, Eric R. (6701886974); Sprott, David E. (7003553701); Grohmann, Bianca (6603155558); Tracy, Daniel L. (8321261200)","6701886974; 7003553701; 6603155558; 8321261200","Gender-congruent ambient scent influences on approach and avoidance behaviors in a retail store","2006","Journal of Business Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33751350524&doi=10.1016%2fj.jbusres.2006.08.006&partnerID=40&md5=6b01119818b8d032540a71f63cbd98bc","Ambient scent in a retail environment can influence consumers with such effects likely moderated by congruity between the scent and the retailer's product offering. Prior research does not document such congruity effects for products without an inherent scent and in real-world settings. This article addresses these shortcomings by exploring the evaluative and behavioral effects of congruity between the perceived gender of an ambient scent and a store's gender-based products. A field experiment demonstrates scent congruity to influence perceptions of the store, its merchandise, and actual sales. Supporting an S-O-R interpretation, internal consumer responses to the environment mediated these effects. © 2006 Elsevier Inc. All rights reserved."
"Konuk F.A.","Konuk, Faruk Anıl (56495328300)","56495328300","The influence of perceived food quality, price fairness, perceived value and satisfaction on customers’ revisit and word-of-mouth intentions towards organic food restaurants","2019","Journal of Retailing and Consumer Services","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065392325&doi=10.1016%2fj.jretconser.2019.05.005&partnerID=40&md5=1068856c8850d6b3f254f08ac8158317","The emerging trend of organic food consumption is manifested by the opening of organic food restaurants in the hospitality sector. In this respect, drawing on cue utilization theory, stimulus-organism-response (S–O-R)theory, equity theory and the principle of dual entitlement, the aim of the current study is to investigate the role of perceived food quality (PFQ), price fairness (PF), perceived value (PV)and customer satisfaction (CS)on customers' revisit and word-of-mouth (WOM)intentions towards organic food restaurants. For this purpose, the empirical data were collected by means of a written survey instrument from customers who had previously visited an organic food restaurant. The hypotheses were analyzed with maximum-likelihood estimation. The findings revealed that PFQ positively influences PF and PV. The significant positive relationships were also confirmed between PF, PV, and CS. The findings were also supported that consumers’ behavioral intentions are influenced by CS. Furthermore, CS acts as a partial mediator among PFQ, PF, PV and behavioral intentions. Some significant theoretical and managerial insights are also presented. © 2019 Elsevier Ltd"
"Zhang H.; Lu Y.; Gupta S.; Zhao L.","Zhang, Hong (57192482565); Lu, Yaobin (55506464900); Gupta, Sumeet (55495227700); Zhao, Ling (57192943383)","57192482565; 55506464900; 55495227700; 57192943383","What motivates customers to participate in social commerce? the impact of technological environments and virtual customer experiences","2014","Information and Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919730417&doi=10.1016%2fj.im.2014.07.005&partnerID=40&md5=eda052264fd0c23c0b8ea6835cc7b248","Social commerce, as a relatively new phenomenon, has attracted little research attention. This study aims to provide initial insights into the dynamics of customer participation in social commerce. Based on the stimulus-organism-response paradigm, this study develops a model to investigate the effects of technological features (perceived interactivity, perceived personalization and perceived sociability) of social commerce on customers' virtual experiences (social support, social presence and flow) and subsequently their participation intention. The results indicate that social commerce intention is determined by social support, social presence and flow experiences. These experiences, in turn, are influenced by perceived interactivity, personalization and sociability features. © 2014 Elsevier B.V. All rights reserved."
"Campbell D.J.","Campbell, Donald J. (35239735200)","35239735200","The meaning of work: American and Japanese paradigms","1985","Asia Pacific Journal of Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250117952&doi=10.1007%2fBF01733221&partnerID=40&md5=7c60462c62b2a93af2481e920be5fd9e","In this article it is argued that a fundamental difference exists between the Japanese view of the meaning of work and the American view of this construct. It is suggested that the American orientation is primarily environment-centered, and is based on a traditional stimulus-organism-response (S-O-R) model. In contrast, the Japanese orientation seems to be primarily person-centered, and is based on what might be called an organism-response (O-R) model. The reasons for this difference are explored and both the practical and theoretical implications are examined. In conclusion the author projects a revision of research methodology in the behavioural sciences leading to a more realistic appraisal of the transferability of Japanese management practices to the American environment. © 1985 School of Management National University of Singapore."
"Fang Y.-H.","Fang, Yu-Hui (55469320100)","55469320100","Beyond the credibility of electronic word of mouth: Exploring eWOM adoption on social networking sites from affective and curiosity perspectives","2014","International Journal of Electronic Commerce","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896994852&doi=10.2753%2fJEC1086-4415180303&partnerID=40&md5=e315b021fee0f379a7f4f9c1cd9ade37","Social networking sites (SNSs) are one of the Web 2.0's most utilized services, and the influential force of electronic word of mouth (eWOM) on SNSs deserves our unequivocal attention. This study aims to explore how users of SNSs adopt information embedded in eWOM reviews shared by other users. Using the stimulus-organism-response model and affect-as-information theory, we devised and tested a theoretical framework linking both a cognitive path and an affective path to approach eWOM adoption on SNSs. Two curiosity constructs - informational deprivation epistemic curiosity (D-EC) and interest-type epistemic curiosity (I-EC) - are regarded as moderators of the cognitive path and the affective path, respectively. Data collected from 445 respondents support all of our hypotheses. The results show that beyond the conventional cognitive path (cognitive stimuli and the credibility of eWOM), the affective path (affective stimuli and arousal) can also contribute to eWOM adoption. We also find that SNS users focus on different stimuli of SNSs, depending on their levels of D-EC and I-EC. Our findings provide new perspectives to SNS designers and users on how to manage eWOM reviews on SNSs. © 2014 M.E. Sharpe, Inc."
"Loureiro S.M.C.; Koo D.-M.","Loureiro, Sandra Maria Correia (27467492100); Koo, Dong-Mo (14121485100)","27467492100; 14121485100","Following up the article “Effects of atmospherics on emotions and intention with respect to involvement in different shopping environments” by Loureiro, Koo, and Ribeiro; [进一步阐述文章《不同购物环境中氛围对情感与意愿的影响》——Loureiro、Koo与Ribeiro著]","2018","Journal of Global Scholars of Marketing Science: Bridging Asia and the World","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080151986&doi=10.1080%2f21639159.2018.1436980&partnerID=40&md5=f16f1654df5703c9b0b55512bc805849","The present article aims to present the follow-up of the article published in the Journal of Global Scholars of Marketing Science entitled: Effects of atmospherics on emotions and intention with respect to involvement in different shopping environments. The article develops the inter-connection between the mentioned article and other articles published in the field. Finally, the current article provides new insights about the new research published employing the S-O-R framework. © 2018 Korean Scholars of Marketing Science."
"Vieira V.A.","Vieira, Valter Afonso (35220586300)","35220586300","Stimuli-organism-response framework: A meta-analytic review in the store environment","2013","Journal of Business Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878117267&doi=10.1016%2fj.jbusres.2012.05.009&partnerID=40&md5=25a2fde3dbe3f6573567f239abb2aa24","The authors conduct a meta-analysis that aggregates empirical findings from the stimuli-organism-response (S-O-R) framework. In the retail field, research relies on the S-O-R paradigm to explain and present evidence pertaining to numerous environmental cues and their related effects on consumers' responses. However, the literature review provides positive, negative, and even null results in the S-O-R model, producing doubts about its generalization capacity in the retail field. The study provides a quantitative summary of the bivariate findings regarding the antecedents and the consequences of organism trait (i.e., emotions). The study here corroborates the generalizability of the results into S-O and O-R stages. The authors also confirm the emotions' dependency in the organism factor. The results show that the relationship between arousal and pleasure was significant and positive. Both emotions are responsible for much variation on hedonic and utilitarian motivation for shopping. Arousal-hedonic and pleasure-hedonic relationships have stronger effects from the 28 relationships, indicating that consumer emotions and recreational motivation for shopping are strongly associated. In addition, the study examines all identified studies in terms of the following relevant moderator-variables. Some of them were significant. The paper concludes with a discussion of the implications for practice and further research. © 2012 Elsevier Inc."
"Morone A.; Nemore F.; Schirone D.A.","Morone, Andrea (24587067800); Nemore, Francesco (57202330626); Schirone, Dario Antonio (55315399500)","24587067800; 57202330626; 55315399500","Sales impact of servicescape's rational stimuli: A natural experiment","2018","Journal of Retailing and Consumer Services","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053852559&doi=10.1016%2fj.jretconser.2018.09.011&partnerID=40&md5=b9486b3b0df23ccf165500f0b5b8e175","Environmental psychologists suggest that people feelings and emotions determine what they do and how they do it. We used the Stimulus-Organism-Response model (S-O-R) as an inspiring theoretical basis for our empirical contribution. We conducted a natural field experiment in six stores, settled in six different Italian cities, of a multinational company who sells furniture, furnishing accessories and household articles. We provided empirical evidence about the effects of a rational-functional stimulus, i.e. the availability of a new tool for collecting items that is more comfortable and less cumbersome for consumers. Through both a non-parametric and parametric testing, we found a positive effect of the stimuli in terms of sales. © 2018 Elsevier Ltd"
"Li H.; Sarathy R.; Xu H.","Li, Han (35269099100); Sarathy, Rathindra (6602199540); Xu, Heng (55392134500)","35269099100; 6602199540; 55392134500","The role of affect and cognition on online consumers' decision to disclose personal information to unfamiliar online vendors","2011","Decision Support Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955921931&doi=10.1016%2fj.dss.2011.01.017&partnerID=40&md5=4e02994d63ee9a636fb30bc03e6ae963","Based on the privacy calculus framework and the stimulus-organism-response (S-O-R) model, this study examines online information disclosure decision as a result of affective and cognitive reactions of online consumers over several stages, i.e. an initial stage where an overall impression is formed about an unfamiliar online vendor, and a subsequent information exchange stage where information necessary to complete the ecommerce transaction will be provided to the online vendor. We found that, initial emotions formed from an overall impression of a Web site act as initial hurdles to information disclosure. Once online consumers enter the information exchange stage, fairness-based levers further adjust privacy beliefs. © 2011 Elsevier B.V. All rights reserved."
"Elmashhara M.G.; Soares A.M.","Elmashhara, Maher Georges (57207779912); Soares, Ana Maria (57191805385)","57207779912; 57191805385","I Feel Good: The Impact of Atmospherics General Interior Variables on Shopper Behavior: An Abstract","2020","Developments in Marketing Science: Proceedings of the Academy of Marketing Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125196671&doi=10.1007%2f978-3-030-42545-6_11&partnerID=40&md5=d0bfb03d9bf44e6a8c01d18bbe945d50","The retail atmosphere is one of the most active areas of retailing studies (Applebaum 1951; Cox 1964; Cox 1970; Curhan 1972; Frank and Massy 1970; Granbois 1968; Kotler 1973; Kotzan and Evanson 1969; Smith and Curnow 1966). This area of studies has grown in the retailing literature encompassing all the environmental cues that surround shoppers and influence their behavior. However, studies undertaking a comprehensive approach of shopping atmosphere factors are lacking. This research uses the atmospherics’ classification provided by Turley and Milliman (2000), the general interior variables (GIV). This framework encompasses an extensive list of atmospherics including flooring and carpeting, color schemes, lighting, music, temperature, etc. This research empirically examines the effect of the Shopping Mall’s GIV on shopper’s emotions and behaviors. For this purpose, a convenience sample of mall shoppers was investigated. Data has been analyzed using Structural Equation Modeling (SEM) to test the proposed research model. The results indicate several direct relations between color schemes, mall lighting, scent and temperature, on one side, and shopper satisfaction and the desire to stay at the mall, on the other. When considering the mediating role of emotional states, pleasure and arousal mediate the impact of many relations between different variables and shopper satisfaction and desire to stay. Specifically, pleasure mediates the impact of flooring and carpeting, color, music, and physical characteristics and both outcomes, Arousal mediates only the relationship between color, music, and the desire to stay at the mall. The mediation of dominance is not supported. In addition to contributing to studies using the S-O-R model, and extending the atmospherics macro level literature, the current study demonstrates how different combinations of variables influence consumer emotions and shopper behavior. Moreover, the study adds to research about the effect of general interior variables on satisfaction and desire to stay at the mall while considering the mediating role of shopper’s emotional states. Furthermore, the study provides several managerial implications; although retailers are already aware of the importance of atmospherics, this study stresses the importance of considering all the variables surrounding shoppers during their shopping visit and sheds light on how atmospherics influence consumers. Importantly, the current study demonstrates how different formulas of variables aligned with each other to influence different outcomes. © 2020, The Academy of Marketing Science."
"Al-Qudah O.M.A.","Al-Qudah, Omar Mohmmad Ali (56600592600)","56600592600","The effect of brands' social network content quality and interactivity on purchase intention: Evidence from Jordan","2020","Management Science Letters","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085656122&doi=10.5267%2fj.msl.2020.5.009&partnerID=40&md5=436f1c6aa4e43200956d7c0866446d78","Social media has become one of the most effective tools for marketing and promotion of brands. Given this importance of social media, it is therefore critical for brands to develop quality content for their brand pages and frequently interact with consumers. Using theoretical lens of Stimulus- Organism-Response (S-O-R) paradigm, this research aims to study the impact of content quality and brand interactivity on purchase intention via mediation of brand awareness. To this end, we collected data from n = 282 millennial shoppers of sportswear to test hypothesized relationships. Our findings suggest that content quality and brand interactivity significantly impact purchase intention. It is further revealed that brand awareness mediates the relationship between content quality and purchase intention as well as brand interactivity and purchase intention. This research provides new theoretical insights into social media marketing and consumer behavior research by linking content quality and brand interactivity to purchase intention. © 2020 by the authors; licensee Growing Science, Canada."
"Cui X.; Lai V.S.; Lowry P.B.","Cui, Xiling (54384966900); Lai, Vincent S. (44361805400); Lowry, Paul Benjamin (7102105723)","54384966900; 44361805400; 7102105723","How do bidders’ organism reactions mediate auction stimuli and bidder loyalty in online auctions? The case of Taobao in China","2016","Information and Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960825057&doi=10.1016%2fj.im.2016.01.005&partnerID=40&md5=595870fac0930f4c129da7e61e4a962d","Currently, it is critical to nurture bidder loyalty in the highly competitive online auction business. This study investigated the mediating effect of consumer perceptions between technological/brand stimuli and bidder loyalty to an online auction website by applying the traditional and evolutionary stimulus–organism–response models. We tested these models using 449 bidders from Taobao, an online auction service provider in China. Based on the results of covariance-based structural equation modelling, we showed that consumer perceptions fully mediate technological stimuli, but only partially mediate brand stimuli, and bidder loyalty. These results can be used to further improve the related research and practice. © 2016 Elsevier B.V."
"Chen S.-P.; Cheng M.-D.","Chen, Su-Ping (55607086900); Cheng, Mu-Dun (55606886000)","55607086900; 55606886000","An analysis of leisure tourist consumer behavior of single women based on the S-O-R model system","2012","International Conference on Management Science and Engineering - Annual Conference Proceedings","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874373010&doi=10.1109%2fICMSE.2012.6414274&partnerID=40&md5=aeaeacd8c990a517def0ac83d125e614","Single women's decision-making of leisure travel and tourism is affected by the overall image of the tourist place and playmates,and their consumer behavior is affected by their personalities and people who have leisure tourist experiences. Single women prefer good, fashionable and romantic tourist projects. When they are dissatisfied with the tourist experiences, they usually have recessive complaints. In order to develop the market of single women's leisure travel and tourism, several factors are to be considered, such as program design for single women's leisure travel and tourism, opening professional tourism website for women, applying Color Marketing strategy, setting up Blog Marketing and paying attention to Word-of-Mouth Marketing, optimizing single women's post-impression', concern about health services and strengthen security services. © 2012 IEEE."
"Oh J.; Fiorito S.S.; Cho H.; Hofacker C.F.","Oh, Jungmi (57220741288); Fiorito, Susan S. (6701493076); Cho, Hira (24170913600); Hofacker, Charles F. (6507989745)","57220741288; 6701493076; 24170913600; 6507989745","Effects of design factors on store image and expectation of merchandise quality in web-based stores","2008","Journal of Retailing and Consumer Services","https://www.scopus.com/inward/record.uri?eid=2-s2.0-43049097901&doi=10.1016%2fj.jretconser.2007.03.004&partnerID=40&md5=94bf3267082676e021973a51960f39ce","This study investigates two design factors of store atmosphere in relation to store image and consumers' expectations of merchandise quality for web-based stores. We address this purpose through the use of the Stimulus-Organism-Response (S-O-R) model on which five hypotheses were drawn based on research conducted with brick-and-mortar and web-based stores. In order to test the hypotheses, four treatment combination stimuli were developed by two types of storefront designs (thematic/non-thematic) and two types of information display (picture-based/text-based). A total of 307 college student questionnaires were analyzed. The findings provide a better understanding of consumer's behavior toward web-based stores. Experiment results suggest that, consumers reacted more positively to web-based stores using a thematic and picture-based store design than web-based stores using a non-thematic and text-based store design. The methods of information display (picture-based/text-based) were positively related to a convenient store image and consumers' expectation of merchandise quality. In addition, there was a mediating effect of store image between store atmosphere and consumers' expectations of merchandise quality. © 2007 Elsevier Ltd. All rights reserved."
"Roux T.; Maree T.","Roux, Thérèse (55962562000); Maree, Tania (56223730800)","55962562000; 56223730800","Shopper’s Experience of Digital Mall Signage as Atmospheric Stimuli: An Abstract","2019","Developments in Marketing Science: Proceedings of the Academy of Marketing Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102818923&doi=10.1007%2f978-3-030-02568-7_80&partnerID=40&md5=c83c9ab4bda1402518f893999c747d1b","Digital out-of-home (DOOH) remains a topic largely ignored by academic scholars (Taylor 2015), despite innovative digital technology, which has created vibrant opportunities and revolutionized the traditional “outdoor” medium (Bauer et al. 2011; Kinetic 2014). Furthermore, empirical research on digital signage (DS) is scarce (Bae et al. 2016) – particularly in the emerging market context – and does not address shoppers’ experience of DS as mall atmospheric stimuli. This paper presents a study which explored South African shoppers’ experience of DS in order to understand how it might influence their emotional responses and shopping behaviors. It draws inspiration from the fields of environmental psychology and retail atmospherics to propose that when contemporary shoppers experience retail atmospheric stimuli such as DS as positive, they are likely to stay longer, visit a mall more often, and/or spend more. Brakus et al. (2014) demonstrated that DS in the retail environment evokes brand experience on a cognitive level when providing product information (thus utilitarian value) but evokes sensory and affective dimensions when offering spectacle and entertainment value (hedonic). In this study, the utilitarian and hedonic value of DS as retail atmospheric stimuli is explored by using the Mehrabian-Russell model of environmental influence (also referred to as the S-O-R model) as a theoretical lens. This model is widely used to examine the effect of retail atmospherics on shoppers’ responses (see Mishra et al. 2014). Acknowledging earlier research on shopping experiences and mall atmospherics (Arnold and Reynolds 2003; Fiore and Kim 2007; Sit et al. 2003), an exploratory qualitative investigation was conducted. In-depth interviews with 30 shoppers guided by visual stimuli on DS in three super regional mall environments were used to collect the data. The findings confirmed that digital mall signage as atmospheric stimuli can lead to an emotional reaction that influence shoppers’ behavioral responses in malls, supporting the theoretical model. The content and the quality or quantity of exposure can shape shoppers’ experience of the retail atmosphere. The results suggest that shoppers who see the DS as offering hedonic value will experience enjoyment; and improvement to the utilitarian value of content would also enhance the shopping experience. Overall DS is regarded as positive enhancement and a potential valuable source of information and entertainment. The narrative accentuated the demand for tailored content rather than universal marketer-driven inducements. Specific recommendations to enhance or improve the experience of shoppers exposed to digital mall signage are made. References Available Upon Request © 2019, Academy of Marketing Science."
"Mummalaneni V.","Mummalaneni, Venkatapparao (7801671447)","7801671447","An empirical investigation of Web site characteristics, consumer emotional states and on-line shopping behaviors","2005","Journal of Business Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-11244275793&doi=10.1016%2fS0148-2963%2803%2900143-7&partnerID=40&md5=100b7de5c11f33dd535c6fbd4f25b155","On-line retailing is rapidly emerging as an alternative mode of shopping and is expected to garner a substantial share of the retail market in future. The low order conversion ratio of Web site visitors and the inability of on-line retailers to attract repeat customers are the main hurdles identified for their lack of success at present. Enhancement of Web site features that facilitate the navigation of the consumer through the purchasing stages is suggested as a means of overcoming these hurdles. The present study proposes the stimulus-organism-response (S-O-R) framework of Mehrabian and Russell [Mehrabian A, Russell JA. An approach to environmental psychology. Cambridge (MA): MIT Press, 1974] as a viable model for the investigation of consumer responses to the Web sites of virtual stores and finds substantial support for its propositions. The paper concludes by offering some directions for Web site design as well as further research in this area. © 2003 Elsevier Inc. All rights reserved."
"Su L.; Hsu M.K.; Boostrom R.E., Jr.","Su, Lujun (36443140300); Hsu, Maxwell K. (12761321300); Boostrom, Robert E. (57224431134)","36443140300; 12761321300; 57224431134","From recreation to responsibility: Increasing environmentally responsible behavior in tourism","2020","Journal of Business Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060842376&doi=10.1016%2fj.jbusres.2018.12.055&partnerID=40&md5=ca7515fc6608cb38d36c283e150542f1","Environmentally responsible behavior (ERB) matters a great deal for the long-term success of tourist destinations. Building upon the Stimulus-Organism-Response (S-O-R) framework, the current study constructed an integrated model to demonstrate perceived destination eco-friendly reputation as a stimulus; consumption emotions (positive and negative) as organism; tourism satisfaction, recollection, tourist environmentally responsible behavior (ERB) as response. Notably, tourists' recollection is seen within this S-O-R framework as the formation mechanism for prescribed action and consequently as an example of script theory and the generation of consumer responses, thus connecting elements of behavioral and cognitive psychology in a unified framework. Survey data from 522 Chinese tourists were used to empirically examine the integrated tourist ERB model. The findings suggest that destination eco-friendly reputation positively impacts both positive emotions and tourist satisfaction, and eco-friendly reputation negatively impacts negative emotions. Positive emotions significantly and positively influence tourist satisfaction, tourists' recollection, and ERB. Conversely, negative emotions have a significant negative effect on these constructs. Moreover, tourist satisfaction positively influences recollection and ERB, and recollection in turn positively affects ERB. Theoretical insights and practical implications are discussed in this paper. © 2019 Elsevier Inc."
"Lin Thang D.C.; Tan B.L.B.","Lin Thang, Doreen Chze (6504149510); Tan, Benjamin Lin Boon (36883055500)","6504149510; 36883055500","Linking consumer perception to preference of retail stores: An empirical assessment of the multi-attributes of store image","2003","Journal of Retailing and Consumer Services","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0038309602&doi=10.1016%2fS0969-6989%2802%2900006-1&partnerID=40&md5=01c738dd97bf762cb7e52a06e04757a5","Using a stimulus-organism-response (S-O-R) framework, this study examines the S-R relationship of consumer retail behavior. In particular, we focus on how consumer perception of the attributes of store image affects their preference for the stores. The stimuli that pertain to store attributes include merchandising, store atmosphere, in-store service, accessibility, reputation, promotion, facilities and post-transaction service. Consumers' preference is based on their post-visit ranking of the stores. Eight hypotheses were developed and tested with data collected from a survey using a random sampling approach. Results from a polychotomous regression analysis identified the following attributes as significantly influencing consumer preference: merchandising, accessibility, reputation, in-store service and atmosphere of the stores. Applicability and implications of the findings as well as suggestions for further research are discussed. © 2002 Elsevier Science Ltd. All rights reserved."
"Rahahleh A.H.; Moflih M.A.; Alabaddi Z.A.; AL-Nsour S.N.","Rahahleh, Arwa Hisham (57216882040); Moflih, Monira Abdallah (59194453100); Alabaddi, Zaid Ahmad (57215433575); AL-Nsour, Sanaa Nawaf (57192393657)","57216882040; 59194453100; 57215433575; 57192393657","The moderating effect of psychological factors on consumer of electric and hybrid vehicles' response purchase decisions","2020","Management Science Letters","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080922752&doi=10.5267%2fj.msl.2020.1.015&partnerID=40&md5=18cb39a55a1f56944fcb5e34ad309808","This research provides an analysis and evaluation of consumer purchasing behavior using green electronic marketing of vehicles diversification into new markets, focusing on Electrical Vehicles (Ev) and Hybrid Vehicles (Hv). The world has been making remarkable efforts to make everything green and cleaner by the help of the advanced technology, including transportation. The technology especially the E marketing, social media, etc. focuses on orienting people to believe that hybrid and electrical vehicles generate less pollution, will save money and reduce dependence on natural sources of fuel. This research aims to inspect the relationship between Stimuli Factors, Electrical Vehicles' (Ev) and Hybrid Vehicles' (Hv) Consumers and Response Purchase Decisions (S-O-R), in addition to inspect the moderation effects of Psychological Inputs on S-O-R relationship in Vehicle industry of Jordan. The current research used quantitative method to gather accessible data from the sample of the study. Variables used in this study include HVs & EVs consumers, Stimuli factors (marketing inputs, external environment) and positive psychological inputs and response purchase decisions. Partial Least Squares (PLS) approach as a statistical method was used to analyze the data. Results indicate that all the relations had a positive significant, except the interactional relationship between Stimuli factors which includes marketing inputs, external environment, and positive psychological inputs, affect response purchase decisions. In other words, the mediation (HVs & EVs consumers) shows valuable change for the prediction of response purchase decisions while, moderated effect of psychological inputs did not make change. © 2020 by the authors; licensee Growing Science, Canada. This is an open access article distributed under the terms and conditions of the Creative Commons Attribution (CC-BY) license (http://creativecommons.org/licenses/by/4.0/)."
"Azeema N.; Jayaraman K.; Kiumarsi S.","Azeema, Noor (57192098395); Jayaraman, K. (37561537700); Kiumarsi, S. (56513974000)","57192098395; 37561537700; 56513974000","Factors influencing the purchase decision of perfumes with habit as a mediating variable: An empirical study in Malaysia","2016","Indian Journal of Marketing","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84997447934&doi=10.17010%2fijom%2f2016%2fv46%2fi7%2f97124&partnerID=40&md5=d5652a5504e38e9c37b25d81a8fd3cf1","The majority of the Malaysian consumers prefer to use perfumes since the average daily sunshine duration in Malaysia ranges from 4-8 hours per day, irrespective of the months of the year. The decomposed stimulus-organism-response (S-O-R) model was applied in this study with the purchase characteristics of perfumes form the stimulus (S), habit as the organism (0), and the purchase decision as the response (R). About 164 respondents in Peninsular Malaysia were included in this primary questionnaire survey, of which 81 (49.4%) favored branded perfumes and 83 (50.6%) preferred non-branded perfumes. The attractive packaging and seasonal variations in fragrance and flavor of the perfumes were highly prioritized by the respondents. The significant findings of the study revealed that habit of using perfume mediates the relationship between message framing and perceived quality on the purchase decision of perfumes. Surprisingly, there was no significant difference between branded and non-branded perfumes when the quality of the perfume was well maintained. Also, there was no significant difference in the usage of perfumes between men and women and between the races Malays and Chinese. The practical contribution of the present study involves in considering 'habit' as the mediating variable which has direct and indirect implications on the purchase decision of perfumes. The established results of this article have many business implications for both manufacturers and consumers of perfumes."
"Mostafa R.B.","Mostafa, Rania B. (56829186600)","56829186600","Does social media website really matter in enhancing student's retention intention? An application of Stimulus-Organism-Response framework","2019","International Journal of Management in Education","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073107564&doi=10.1504%2fijmie.2019.102603&partnerID=40&md5=08d031c9c6d19d26f82fed6659b42465","Based on the Stimulus-Organism-Response framework, this study aims to examine how the characteristics of social media website influence student retention intention with a focus on the moderating role of self-efficacy. Results indicate that while information quality, privacy/security, and virtual interactivity influence perceived value; self-efficacy moderates the effect of information quality and privacy/security on perceived value. However, the moderating effect of self-efficacy to the virtual interactivity-perceived value link was insignificant. This study bridges research on social media engagement and retention intention and extends the S-O-R framework to the higher education context. © 2019 Inderscience Enterprises Ltd."
