"作者","Author full names","作者 ID","文献标题","年份","来源出版物名称","链接","摘要"
"Roig J.C.F.; García J.S.; Tena M.A.M.","Roig, Juan Carlos Fandos (55308357100); García, Javier Sánchez (15045570300); Tena, Miguel Ángel Moliner (56897194800)","55308357100; 15045570300; 56897194800","Perceived value and customer loyalty in financial services","2009","Service Industries Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449590235&doi=10.1080%2f02642060902749286&partnerID=40&md5=f7088de623d3058b6a5b64886c795cb9","Taking into account how expensive it is to maintain customer loyalty programmes, it is necessary to know which aspects of the firm's service are the ones that really deliver value to the customer. The aim of this paper is to study the relationships between perceived value, satisfaction and consumer loyalty in the financial services market, in order to know which factors are the most important for gaining the customers' loyalty. A personal survey was made of 200 customers of financial entities, and structural equations models were used to test the relationships posited. © 2009 Taylor & Francis."
"Sharp B.; Sharp A.","Sharp, Byron (7102348721); Sharp, Anne (7102195684)","7102348721; 7102195684","Loyalty programs and their impact on repeat-purchase loyalty patterns","1997","International Journal of Research in Marketing","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031537204&doi=10.1016%2fs0167-8116%2897%2900022-0&partnerID=40&md5=f7cab73ed68052123e9629681d872d0c","Loyalty programs are currently increasing in popularity around the world. This paper discusses the potential of loyalty programs to alter the normal market patterns of repeat-purchase behaviour which characterise competitive repeat-purchase markets. In line with this thinking, a large scale loyalty program is evaluated in terms of its ability to change normal repeat-purchase patterns by generating 'excess loyalty' for brands in the program. Panel data were used to develop Dirichlet estimates of expected repeat-purchase loyalty statistics by brand. These estimates were compared with the observed market repeat-purchase behaviour. Overall a trend towards a weak level of excess loyalty was observed, although the expected deviation was not consistently observed for all the loyalty program brands. Only two of the six loyalty program participant brands showed substantial excess loyalty deviations. However, these deviations in repeat-purchase loyalty were observed for non-members of the loyalty program as well as members and appear likely to be at least partially the result of other loyalty efforts particular to these brands. © 1997 Elsevier Science B.V."
"Danaher P.J.; Dagger T.S.","Danaher, Peter J. (6701537055); Dagger, Tracey S. (14033861800)","6701537055; 14033861800","Comparing the relative effectiveness of advertising channels: A case study of a multimedia blitz campaign","2013","Journal of Marketing Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84882675554&doi=10.1509%2fjmr.12.0241&partnerID=40&md5=e952181d983a00673a92cbedba5c5905","In this study, the authors develop an inexpensive method to help firms assess the relative effectiveness of multiple advertising media. Specifically, they use a firm's loyalty program database to capture media exposure, through an online media survey, for all the media in which the firm advertises. In turn, the exposure data are matched with the purchase history for these same respondents, thereby creating single-source data. The authors illustrate their method for a large retailer that undertook a short-term promotional sale by advertising in television, radio, newspaper, magazine, online display ad, sponsored search, social media, catalog, direct mail, and e-mail channels. In this case, seven of the ten media significantly influence purchase outcomes. Finally, the authors demonstrate how to use their advertising response model to determine the optimal budget allocation across each advertising media channel. © 2013 American Marketing Association."
"Shugan S.M.","Shugan, Steven M. (6603909922)","6603909922","Brand loyalty programs: Are they shams?","2005","Marketing Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-20444440013&doi=10.1287%2fmksc.1050.0124&partnerID=40&md5=45a8c806d41748986013feeb41a1c8c4","Brand loyalty and the more modern topics of computing customer lifetime value and structuring loyalty programs remain the focal point for a remarkable number of research articles. At first, this research appears consistent with firm practices. However, close scrutiny reveals disaffirming evidence. Many current so-called loyalty programs appear unrelated to the cultivation of customer brand loyalty and the creation of customer assets. True investments are up-front expenditures that produce much greater future returns. In contrast, many so-called loyalty programs are shams because they produce liabilities (e.g., promises of future rewards or deferred rebates) rather than assets. These programs produce short-term revenue from customers while producing substantial future obligations to those customers. Rather than showing trust by committing to the customer, the firm asks the customer, to trust the firm - that is, trust that future rewards are indeed forthcoming. The entire idea is antithetical to the concept of a customer asset. Many modern loyalty programs resemble old-fashioned trading stamps or deferred rebates that promise future benefits for current patronage. A true loyalty program invests in the customer (e.g., provides free up-front training, allows familiarization or customization) with the expectation of greater future revenue. Alternative motives for extant programs are discussed. © 2005 INFORMS."
"Evanschitzky H.; Ramaseshan B.; Woisetschläger D.M.; Richelsen V.; Blut M.; Backhaus C.","Evanschitzky, Heiner (55996823300); Ramaseshan, B. (6602275190); Woisetschläger, David M. (23968094400); Richelsen, Verena (43561869400); Blut, Markus (23968075600); Backhaus, Christof (24476212100)","55996823300; 6602275190; 23968094400; 43561869400; 23968075600; 24476212100","Consequences of customer loyalty to the loyalty program and to the company","2012","Journal of the Academy of Marketing Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864416942&doi=10.1007%2fs11747-011-0272-3&partnerID=40&md5=3ab70813082e3bd30b0965780a42e4a2","Gaining customer loyalty is an important goal of marketing, and loyalty programs are intended to help in reaching it. Research on loyalty programs suggests that customers differentiate between loyalty to a company and loyalty to a loyalty program, yet little is known about the consequences of these two types of loyalty. Therefore, our study intends to make two main contributions: (1) improving our understanding of the constructs ""program loyalty"" and ""company loyalty"", (2) investigating the relative impact of the two types of loyalty on preference, intention, and purchase behavior for the case of a multi-firm loyalty program. Results indicate that company loyalty influences a customer's choice to visit a particular provider and to prefer it over competitors, but it is not a strong predictor of purchase behavior. Conversely, program loyalty is a far more important driver of purchase behavior. This implies that company loyalty primarily attracts customers to a particular provider and program loyalty ensures that once inside the store, more money is spent. © 2011 Academy of Marketing Science."
"Kivetz R.","Kivetz, Ran (6602482112)","6602482112","The Effects of Effort and Intrinsic Motivation on Risky Choice","2003","Marketing Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0345618649&doi=10.1287%2fmksc.22.4.477.24911&partnerID=40&md5=692b7623e4d58906124fd2bfc0cfe4ad","People often need to trade off between the probability and magnitude of the rewards that they could earn for investing effort. The present paper proposes that the conjunction of two simple assumptions (relating effort-induced reward expectations to prospect theory's value function) provides a parsimonious theory that predicts that the nature of the required effort will have a systematic effect on such trade-offs. Using the case of frequency (or loyalty) programs, a series of five studies involving both real and hypothetical choices demonstrated that (a) the presence (as opposed to absence) of effort requirements enhances the preference for sure-small rewards over large-uncertain rewards; (b) the preference for reward certainty is attenuated when the effort activity is intrinsically motivating; and (c) continuously increasing the effort level leads to an inverted-U effect on the preference for sure-small over large-uncertain rewards. The studies also employ process measures and examine the mechanisms underlying the impact of the effort stream on the trade-off between the certainty and magnitude of rewards. The final section discusses the theoretical implications of this research as well as the practical implications with respect to frequency programs and other types of incentive systems."
"Dowling G.","Dowling, Grahame (7004647733)","7004647733","Customer Relationship Management: In B2C markets, often less is more","2002","California Management Review","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035998159&doi=10.2307%2f41166134&partnerID=40&md5=ccfdf07f55b0851bb23914378d367deb","Customer Relationship Management (CRM) is premised on the belief that developing a relationship with customers is the best way to gain their loyalty. It is argued that loyal customers are more profitable than non-loyal customers. Recently, academic researchers have questioned some of the key premises that are used to support CRM in general, and relationship marketing and customer loyalty programs in particular. This article critically examines the assumptions that underpin CRM and presents the results of research that is skeptical of its value. CRM should only be adopted after a careful appraisal of its cost-effectiveness."
"Mimouni-Chaabane A.; Volle P.","Mimouni-Chaabane, Aîda (26030995200); Volle, Pierre (28367932100)","26030995200; 28367932100","Perceived benefits of loyalty programs: Scale development and implications for relational strategies","2010","Journal of Business Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349805322&doi=10.1016%2fj.jbusres.2009.01.008&partnerID=40&md5=79f3931d3842d7e8061ffbc171d7e8e4","Positive outcomes of loyalty programs are clear for firms, yet little research examines customer perceptions. To address this gap, this article investigates various perceived benefits of loyalty programs using a multi-benefit framework based on utilitarian, hedonic, and relationship literature. Two quantitative studies, involving 658 French members of loyalty programs, provide a 16-item scale that measures five types of perceived benefits: monetary savings, exploration, entertainment, recognition, and social benefits. The five dimensions have different impacts on satisfaction with the program, loyalty to the program, and perceived relationship investment of the firm. This article offers a discussion of the theoretical and managerial implications of these findings for relationship marketing strategies. © 2009 Elsevier Inc. All rights reserved."
"Lemon K.N.; Wangenheim F.V.","Lemon, Katherine N. (6603914972); Wangenheim, Florian V. (56989973900)","6603914972; 56989973900","The reinforcing effects of loyalty program partnerships and core service usage: A longitudinal analysis","2009","Journal of Service Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-65349111254&doi=10.1177%2f1094670508330451&partnerID=40&md5=33bb6774ea3ca574dd29f9dd0fe0de44","In this research, the authors develop a dynamic model of cross-buying across loyalty program partnerships and test the model using data from a European airline. They identify a reinforcing mechanism that operates when loyalty program partnerships are operating effectively. The results suggest that customer usage of (and satisfaction with) the core service influences customer cross-buying from loyalty program partners. The cross-buying behavior then reinforces the customer's relationship with the core service, as cross-buying positively influences future purchases of the core service. Furthermore, the authors find that these reinforcing effects are influenced by the type of cross-buying service (partner) being considered. This dynamic reinforcement mechanism has not been shown in prior research. These findings have implications for understanding and management of loyalty programs and brand partnerships; valuating return on investments in improvements in product quality, service quality, and customer satisfaction; and more broadly, the dynamics of customer purchase behavior. © 2009 Sage Publications."
"Kivetz R.; Simonson I.","Kivetz, Ran (6602482112); Simonson, Itamar (6701760735)","6602482112; 6701760735","The Idiosyncratic Fit Heuristic: Effort Advantage as a Determinant of Consumer Response to Loyalty Programs","2003","Journal of Marketing Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0344065101&doi=10.1509%2fjmkr.40.4.454.19383&partnerID=40&md5=d42f8483562d8c16de0b12eb97323c86","Over the past few years, customer relationship management and loyalty programs (LPs) have been widely adopted by companies and have received a great deal of attention from marketers, consultants, and, to a lesser degree, academics. In this research, the authors examine the effect of the level of effort required to obtain an LP reward on consumers' perception of the LP's attractiveness. The authors propose that in certain conditions, increasing program requirements can enhance consumers' likelihood of joining the program, thus leading consumers to prefer a dominated option. Specifically, the authors hypothesize that consumers often evaluate LPs on the basis of their individual effort to obtain the reward relative to the relevant reference effort (e.g., the effort of typical other consumers). When consumers believe they have an effort advantage over typical others (i.e., an idiosyncratic fit with the LP), higher program requirements magnify this perception of advantage and can therefore increase the overall perceived value of the program. The authors support this proposition in a series of studies in which the perceived idiosyncratic fit was manipulated either by reducing the individual effort or by raising the reference effort. The authors' findings also indicate that (1) idiosyncratic fit considerations are elicited spontaneously, (2) idiosyncratic fit mediates the effect of effort on consumer response to LPs, and (3) an alternative account for the results based on signaling is not supported. The authors conclude that the findings are part of a broader phenomenon, which they term the ""idiosyncratic fit heuristic,"" whereby a key factor that affects consumers' response to marketing programs and promotional offers is the perceived relative advantage or fit with consumers' idiosyncratic conditions and preferences."
"Haisley E.; Loewenstein G.","Haisley, Emily (24168376800); Loewenstein, George (7004312288)","24168376800; 7004312288","It's not what you get but when you get it: The effect of gift sequence on deposit balances and customer sentiment in a commercial bank","2011","Journal of Marketing Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952027700&doi=10.1509%2fjmkr.48.1.103&partnerID=40&md5=93c4047fdc434268efc3c2c12a3838e4","The authors examine the impact of gifts on deposit balances and customer satisfaction in a longitudinal field experiment conducted at a commercial bank. They find that gifts increased deposit balances, survey response rates, and customer satisfaction compared with the no-gift control. They manipulated several factors within the gift treatment: gift type, the accompanying message, and the sequence of gift value, which improved ($35 then $100 gift), worsened ($100 then $35 gift), or was a single gift. A highly detrimental effect of decreasing gift value occurred on deposit balances. This ""deterioration aversion"" persisted in a long-term follow-up analysis of deposit balances. A vignette experiment replicates deterioration aversion and extends the results, demonstrating increased effectiveness of improving gifts over constant gift sequences and indicating that the mechanism underlying deterioration aversion involves the violation of expectations. © 2011, American Marketing Association."
"Anderson J.L.; Jolly L.D.; Fairhurst A.E.","Anderson, Joan L. (21233749500); Jolly, Laura D. (21233881100); Fairhurst, Ann E. (7004643719)","21233749500; 21233881100; 7004643719","Customer relationship management in retailing: A content analysis of retail trade journals","2007","Journal of Retailing and Consumer Services","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548474275&doi=10.1016%2fj.jretconser.2007.02.009&partnerID=40&md5=57cb9412a282bec731eba27d92708bfa","The purpose of this research was to increase knowledge and understanding of how retailers use business intelligence and data mining tools to implement customer relationship management (CRM) in retailing. Specific objectives were to (1) identify organization and infrastructure requirements for CRM effectiveness, (2) identify CRM objectives and goals of retail companies, (3) identify data mining tools utilized by retailers to perform CRM functions, and (4) identify CRM strategies used by retail companies. A keyword search within business databases using CRM and CRM identified publications with CRM content. Content analysis was used on articles (N=149) drawn from Stores, Chain Store Age, Harvard Business Review, and Retail Forward over a 5 year period (2000-2005). Selected articles were stored as text files in QDA Miner, a computerized qualitative analysis tool. Key organization/infrastructure needs emerged focusing on data structure, organizational systems, technology structure, and data accessibility. Retailers goals/objectives and strategies focused on marketing, customer service, understanding customers through data analysis and increasing acquisition and retention through customer loyalty programs. Data mining tools identified supported marketing and customer analysis efforts. Findings provide insight into the challenges retailers face as they implement a more customer-centric business strategy. © 2007 Elsevier Ltd. All rights reserved."
"Liu Y.; Yang R.","Liu, Yuping (54929818600); Yang, Rong (55467563600)","54929818600; 55467563600","Competing loyalty programs: Impact of market saturation, market share, and category expandability","2009","Journal of Marketing","https://www.scopus.com/inward/record.uri?eid=2-s2.0-62149135668&doi=10.1509%2fjmkg.73.1.93&partnerID=40&md5=4e87d9a76be498062003a0e070323b60","Loyalty programs have become an important component of firms' relationship management strategies. There are now some industries in which numerous rival loyalty programs are offered, inducing intense competition among these programs. However, existing research on loyalty programs has often studied such programs in a non-competitive setting and has often focused on a single program in isolation. Addressing this gap, this research examines the effect of a firm's competitive positioning and market saturation on the performance of the firm's loyalty program. Based on the analysis of firm- and individual-level data from the airline industry, the results indicate that larger firms tend to benefit more from their loyalty program offerings than smaller firms. Moreover, when the product category demand is rigid, the impact of an individual loyalty program decreases as the marketplace becomes more saturated with competing programs. However, when the product category is highly expandable, the saturation effect disappears. Under such situations, loyalty programs can help an industry gain competitive advantage over substitute offerings outside the industry, and multiple programs can effectively coexist even under a high level of market saturation. © 2009, American Marketing Association."
"Pandelaere M.; Briers B.; Lembregts C.","Pandelaere, Mario (6507499980); Briers, Barbara (15126912700); Lembregts, Christophe (43261350000)","6507499980; 15126912700; 43261350000","How to make a 29% increase look bigger: The unit effect in option comparisons","2011","Journal of Consumer Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960437162&doi=10.1086%2f659000&partnerID=40&md5=73037d9801ead9520003b4aafef866d7","Quantitative information can appear in different units (e.g., 7-year warranty p 84-month warranty). This article demonstrates that attribute differences appear larger on scales with a higher number of units; expressing quality information on such an expanded scale makes consumers switch to a higher-quality option. Testifying to its practical importance, expressing the energy content of snacks in kilojoules rather than kilocalories increases the choice of a healthy snack. The unit effect occurs because consumers focus on the number rather than the type of units in which information is expressed (numerosity effect). Therefore, reminding consumers of alternative units in which information can be expressed eliminates the unit effect. Finally, the unit effect moderates relative thinking: consumers are more sensitive to relative attribute differences when the attribute is expressed on expanded scales. The relation with anchoring and implications for temporal discounting and loyalty programs are discussed. © 2011 by JOURNAL OF CONSUMER RESEARCH, Inc."
"Liu Y.","Liu, Yuping (16316678500)","16316678500","The long-term impact of loyalty programs on consumer purchase behavior and loyalty","2007","Journal of Marketing","https://www.scopus.com/inward/record.uri?eid=2-s2.0-36049005291&doi=10.1509%2fjmkg.71.4.19&partnerID=40&md5=136d6f549e5cf3454e702f667d966780","Despite the prevalent use of loyalty programs, there is limited evidence on the long-term effects of such programs, and their effectiveness is not well established. The current research examines the long-term impact of a loyalty program on consumers' usage levels and their exclusive loyalty to the firm. Using longitudinal data from a convenience store franchise, the study shows that consumers who were heavy buyers at the beginning of a loyalty program were most likely to claim their qualified rewards, but the program did not prompt them to change their purchase behavior. In contrast, consumers whose initial patronage levels were low or moderate gradually purchased more and became more loyal to the firm. For light buyers, the loyalty program broadened their relationship with the firm into other business areas. The findings suggest a need to consider consumer idiosyncrasies when studying loyalty programs and illustrate consumers' cocreation of value in the marketing process. © 2007, American Marketing Association."
"Zhang J.; Breugelmans E.","Zhang, Jie (7601358390); Breugelmans, Els (14218900200)","7601358390; 14218900200","The impact of an item-based loyalty program on consumer purchase behavior","2012","Journal of Marketing Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860443356&doi=10.1509%2fjmr.09.0211&partnerID=40&md5=6a116fd4d063a720aa6c50b3a99c8316","The authors conduct an empirical investigation of a new retail loyalty program (LP), called an item-based loyalty program (IBLP), in which price discounts are replaced by reward point promotions that need to be accumulated and redeemed later. The main objective is to examine its impact on various aspects of consumer purchase behavior and a retailer's sales revenue. They find that after a retailer switched from a conventional LP to the IBLP, consumers became more responsive to reward point promotions than to price discounts of the same monetary value, were no longer responsive to competitors' reward point promotions, and exhibited stronger cumulative reward point effects. In addition, the new LP had a significantly different impact on ""current"" LP members and nonmembers (defined by their status right before the switch), resulting in decreased (increased) total spending by the former (latter) group, under the retailer's current promotion practice. Furthermore, it is critically important for retailers to offer sufficient promotions under the new LP to achieve its full potential; otherwise, they risk alienating their loyal customers. Finally, the IBLP reduced attrition among existing customers and attracted more new customers, which contributed to most of the retailer's sales revenue gain after adopting the IBLP. © 2012, American Marketing Association."
"Yi Y.; Jeon H.; Choi B.","Yi, Youjae (7202372673); Jeon, Hoseong (55325359600); Choi, Beomjoon (54885957000)","7202372673; 55325359600; 54885957000","Segregation vs aggregation in the loyalty program: The role of perceived uncertainty","2013","European Journal of Marketing","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880590193&doi=10.1108%2f03090561311324309&partnerID=40&md5=796d2d2d2937968d84a51704821e9081","Purpose: The present study seeks to examine how perceived uncertainty of reward schedule and reward frame (i.e. segregated vs aggregated) affect consumers' evaluation of loyalty programs. Design/methodology/approach: The authors conducted three experiments to test the hypotheses. Findings: Ambiguity aversion was salient when the subjects perceived low uncertainty in the schedule of a loyalty program, which led to customers' choice of a loyalty program with an aggregated frame. In contrast, the subjects displayed ambiguity proneness when they detected a high level of uncertainty in the reward schedule; as a result, the subjects preferred a loyalty program that employed a segregated frame. Research limitations/implications: The findings show that individuals adopt different types of attitudinal pattern and show dissimilar choice behaviors depending on reward schemes. The findings also provide insights to enhance the understanding concerning how consumers perceive the value of loyalty programs. Practical implications: Previous research suggests the importance of random elements in relationship marketing. The present study supports this assertion by demonstrating that reward programs providing unexpected benefits can enhance the effectiveness of a loyalty program. Originality/value: The results provide a more refined understanding about the relationship between perceived uncertainty and reward frame and the psychological mechanism underlying this relationship. © Emerald Group Publishing Limited."
"Zhang Z.J.; Krishna A.; Dhar S.K.","Zhang, Z. John (35747718600); Krishna, Aradhna (7103292398); Dhar, Sanjay K. (7203065219)","35747718600; 7103292398; 7203065219","Optimal choice of promotional vehicles: front-loaded or rear-loaded incentives?","2000","Management Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033880041&doi=10.1287%2fmnsc.46.3.348.12062&partnerID=40&md5=9394725ee857f4204d6ba952088d2a51","We examine the key factors that influence a firm's decision whether to use front-loaded or rear-loaded incentives. When using price packs, direct mail coupons, FSI coupons or peel-off coupons, consumers obtain an immediate benefit upon purchase or a front-loaded incentive. However, when buying products with in-pack coupons or products affiliated with loyalty programs, promotion incentives are obtained on the next purchase occasion or later, i.e., a rear-loaded incentive. Our analysis shows that the innate choice process of consumers in a market (variety-seeking or inertia) is an important determinant of the relative impact of front-loaded and rear-loaded promotions. While in both variety-seeking and inertial markets, the sales impact and the sales on discount are higher for front-loaded promotions than for rear-loaded promotions, from a profitability perspective, rear-loaded promotions may be better than front-loaded promotions. We show that in markets with high variety-seeking it is more profitable for a firm to rear-load, and in markets with high inertia it is more profitable to front-load. Model implications are verified using two empirical studies: (a) a longitudinal experiment (simulating markets with variety-seeking consumers and inertial consumers) and (b) market data on promotion usage. The data in both studies are consistent with the model predictions."
"Krishnamurthi L.; Papatla P.","Krishnamurthi, Lakshman (6603269141); Papatla, Purushottam (6602923192)","6603269141; 6602923192","Accounting for heterogeneity and dynamics in the loyalty-price sensitivity relationship","2003","Journal of Retailing","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0038811781&doi=10.1016%2fS0022-4359%2803%2900010-1&partnerID=40&md5=480d83c72b348bce357366dc5d9a8953","Marketers have been interested in the relationship between brand loyalty and price sensitivity for many years and have examined whether loyalty reduces consumer price sensitivity. The results, to date, indicate that loyalty does indeed raise the price that consumers are willing to pay for a brand. Other than this broad finding, however, there has been little research in the literature regarding whether and how this relationship varies across consumers and product categories and, within consumers, over time. This is the issue that we investigate in this paper. Specifically, we examine whether the price sensitivity-loyalty relationship is heterogeneous and dynamic. We propose an approach wherein the price sensitivity parameter of a brand choice model is specified as a function of loyalty with three parameters. The first parameter of this function represents the maximum possible reduction in price sensitivity due to loyalty. The second parameter affects the type and shape of the relationship between price sensitivity and loyalty. In particular, depending on the value of this parameter, the relationship could be non-existent, follow a concave shape, indicating decreasing response to increases in loyalty, or be S-shaped to capture the case of increasing response initially followed by decreasing response subsequently. Finally, the third parameter captures the rate at which price sensitivity falls as loyalty increases. We use the proposed approach to investigate the relationship in four frequently purchased categories. In each category, we select a sample of households and calibrate the model on the choices of all the households in the sample. We next employ an Empirical Bayes approach to obtain household-level estimates of all the parameters. These parameters are then used to assign each household in each category to a no response or concave or S-shaped response groups. Within each of these three groups, we assign each household to one of four different response level and rate segments, that is, high response-high rate, high response-low rate, low response-high rate, and low response-low rate. Each of these segments differs in the response level, that is, the maximum reduction in price sensitivity as loyalty reaches a maximum-and the response rate , that is, how quickly price sensitivity falls with increases in loyalty. Following the assignment of each household to a segment in each category, we pool the households across all four categories and calibrate a membership function. This function explains households' membership in different segments in terms of product category characteristics, household demographics, the household's responses to price, display, and feature promotions and the evolution of loyalty of the household. Our findings suggest that the nature of the loyalty-price sensitivity relationship does vary across consumers as well as over time. Specifically, the concave response is more likely than the S-shaped response or the absence of a response. We find that the S-shaped response is not related to responsiveness to in-store promotions. It is, however, associated with a slower growth in loyalty to a brand as it is purchased. The concave response, on the other hand, is associated with responsiveness to feature promotions but is unrelated to how loyalty to brands evolves with their purchases. We also find that demographic characteristics are related to the behavior of the concave and S-shaped responses. Specifically, for the S-shaped response, household demographics are related to both the maximum level of the curve as well as its rate of growth. In particular, the curve grows faster with age and its maximum increases with the weekly working hours of the household. In the case of the concave response, high income and more working hours raise the maximum level that the curve achieves. Its rate of growth, however, is unaffected by demographics. We also provide several managerial implications for loyalty and promotional programs based on our findings. Specifically, our first finding-that the loyalty-price sensitivity relationship is dynamic-suggests that, rather than having promotional programs, where the value of the price promotion is fixed and some consumers are targeted with the promotion while others are not, managers should have an entire schedule of price promotions with each level of promotions targeting consumers at a different loyalty level. Our second finding that the nature of the loyalty-price sensitivity relationship is heterogeneous across consumers suggests that designing loyalty programs on the basis of crude classifications such as loyals and non-loyals is not appropriate. Instead, households that are identified as loyal, need to be further divided based on how the loyalty affects their price sensitivity. Promotional programs should then be based on the specific type of relationship that a household exhibits. The third finding that the reductions in price sensitivity to loyalty can exhibit an S-shaped or a concave pattern also has an interesting managerial implication. Specifically, given the differences between the two patterns in how long it might take a consumer to reach a point where s(he) is willing to purchase a brand due to loyalty rather than due to a price promotion, and hence be a profitable customer, it may be preferable for managers to invest more in consumers who exhibit a concave rather than an S-shaped response. Finally, our result that different categories may exhibit different patterns of the relationship between price sensitivity and loyalty implies that each category needs to be analyzed by itself for what the nature of the loyalty-price sensitivity relationship is likely to be so that the most appropriate program for that category can be developed. © 2003 New York University. Published by elsevier Science. All rights reserved."
"Meyer-Waarden L.","Meyer-Waarden, Lars (16067104100)","16067104100","The influence of loyalty programme membership on customer purchase behaviour","2008","European Journal of Marketing","https://www.scopus.com/inward/record.uri?eid=2-s2.0-38949191314&doi=10.1108%2f03090560810840925&partnerID=40&md5=9615d483612180bcda14424219767544","Purpose - In the retailing sector, consumers typically patronize multiple outlets, which leaves outlets striving to earn a greater portion of consumer expenditures. The purpose of this paper is to improve theoretical and empirical knowledge about the impact of retailing loyalty programmes on customer purchasing behaviour. Design/methodology/approach - The effects of two loyalty programmes on customer behaviour are studied through marketwide panel data on supermarket purchases. Findings - The impact of loyalty programme membership on customer purchase behaviour is significant. Research limitations/implications - All behavioural indicators show that members and non-members of loyalty programmes demonstrate significantly different purchase behaviours, irrespective of other factors. The purchase intensity of cardholders, in terms of total and average shopping baskets, share of purchases, purchase frequency and inter-purchase time, is significantly higher than that of non-members throughout the entire three-year period and the trading areas. The findings require confirmation in other retailing sectors before they may be considered fully generalisable. Practical implications - Retailers may apply the findings in their attempts to segment their target market, which enables them to allocate their marketing expenditures more effectively. Originality/value - The study contributes to more ""generalisable"" knowledge by investigating marketwide scanner panel data about competitive purchasing, loyalty programmes and store locations. © Emerald Group Publishing Limited."
"Arbore A.; Estes Z.","Arbore, Alessandro (13205012000); Estes, Zachary (6701876126)","13205012000; 6701876126","Loyalty program structure and consumers' perceptions of status: Feeling special in a grocery store?","2013","Journal of Retailing and Consumer Services","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879781676&doi=10.1016%2fj.jretconser.2013.03.002&partnerID=40&md5=cd19d5acac42d4b7c984041b4fade4b7","Loyalty programs are business practices increasingly pursued by companies in order to achieve customer loyalty. Recent studies have focused on the relationship between loyalty program structures (i.e., number and size of hierarchical tiers) and status levels (i.e., exclusivity) perceived by members. The current study examines two potential moderators of this relationship between program structure and perceived status. Specifically, the aim of our research was to test whether loyalty program structure affects status perceptions in more and less exclusive industries, and among consumers with more and less positive attitudes toward loyalty programs.An experimental design based on different scenarios was used. Two industries and three loyalty program structures were examined. In the airline industry, which is higher in perceived exclusivity, perceived status in the top tier of the loyalty program increased as the number of customers in the top tier decreased and as the number of tiers increased. Notably, however, loyalty program structure had no effect on perceived status in the supermarket industry, which is lower in perceived exclusivity. Moreover, even in the airline industry, status effects were only observed among respondents with a positive attitude toward loyalty programs. Those with neutral or negative attitudes toward loyalty programs were unaffected by the structure of the loyalty program. Thus, the effect of loyalty program structure on consumers' perceived status varied systematically across industries and across individuals. © 2013 Elsevier Ltd."
"Meyer-Waarden L.; Benavent C.","Meyer-Waarden, Lars (16067104100); Benavent, Christophe (24179442600)","16067104100; 24179442600","The Impact of Loyalty Programmes on Repeat Purchase Behaviour","2006","Journal of Marketing Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33947601001&doi=10.1362%2f026725706776022308&partnerID=40&md5=683aeed5d16942462deda1b3d682eae3","The purpose of this research is to contribute to a better knowledge about the impact of retailing loyalty programmes on repeat purchase behaviour. It is based on the BehaviorScan single-source panel which has been crossed with the store data base of a French retailer. We implemented the multinomial Dirichlet model, in order to test the impact of loyalty programmes on the general market structure. The double jeopardy phenomenon is present and loyalty programmes do not substantially change market structures. When all companies have loyalty programs, the market is characterized by an absence of change of the competitive situation. © 2006, Copyright Taylor & Francis Group, LLC."
"Wansink B.","Wansink, Brian (7003642985)","7003642985","Developing a cost-effective brand loyalty program","2003","Journal of Advertising Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33751008462&doi=10.1017%2fS0021849903030290&partnerID=40&md5=e6f25883437b5c95f7fe7618182f4a47","What makes a brand loyalty program successful or cost-effective? Interviews of 41 managers of brand loyalty programs were conducted to establish the best practices for such programs. Following this, a study of 132 brand managers and a study of 643 consumers jointly show that brand managers may overestimate the importance of targeting heavy users (or frequent users) and may underestimate the effectiveness of inexpensive reward programs. In reality, low and moderate reward programs that target light users may generate higher incremental sales and may tend to be more profitable than is generally expected."
